areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:江预许字第2017011, 江门市直冲物业发展有限公司, 粤（江）房开证字第1200164号, , 龙溪新城, 外海龙溪新城, 11482.37平方米113套, 江国用（2015）第306028号；城镇混合住宅用地, 11482.37平方米113套, 江海区外海龙溪新城4幢, 0平方米0套, 江海区外海龙溪新城4幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司外海支行(80020000008435967), 0750-3880723, 江门市住房和城乡建设局, 自2017年02月16日至2019年02月16日(过期无效), 2017年02月16日
广东省江门市商品房预售许可证, 编号:江预许字第2017005, 江门市江海区灏轩置业发展有限公司, 粤（江）房开第1200158号, , 灏轩小区, 江海区滘北瑞华苑地段, 2954.29平方米14套, 江国用（2006）第111518号；城镇混合住宅用地, 2954.29平方米14套, 江海区灏轩苑3、5、6、7、8、9、10号, 0平方米0套, 江海区灏轩苑10号:0层，江海区灏轩苑3号:0层，江海区灏轩苑5号:0层，江海区灏轩苑6号:0层，江海区灏轩苑7号:0层，江海区灏轩苑8号:0层，江海区灏轩苑9号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000009441404), 0750-3880723, 江门市住房和城乡建设局, 自2017年01月10日至2018年01月10日(过期无效), 2017年01月10日
广东省江门市商品房预售许可证, 编号:江预许字第2016179, 江门市明泰投资发展有限公司, 粤（江）房开证字第1200140号, , 江门市明泰城, 江海区窖头办事处沙洛围地段, 29859.54平方米194套, 江国用(2013)第305463号；城镇混合住宅用地, 29859.54平方米194套, 江海区明泰城天元居4、5幢, 0平方米0套, 江海区明泰城天元居4、5幢:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100003447), 0750-3880723, 江门市住房和城乡建设局, 自2016年12月30日至2018年12月30日(过期无效), 2016年12月30日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016170, 江门市江海区灏轩置业发展有限公司, 粤（江）房开第1200158号, , 灏轩小区, 江海区滘北瑞华苑地段, 2101.20平方米10套, 江国用（2006）第111518号；城镇混合住宅用地, 2101.20平方米10套, 江海区灏轩苑11-15号, 0平方米0套, 江海区灏轩苑11号:0层，江海区灏轩苑12号:0层，江海区灏轩苑13号:0层，江海区灏轩苑14号:0层，江海区灏轩苑15号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000009441404), 0750-3880723, 江门市住房和城乡建设局, 自2016年12月22日至2017年12月22日(过期无效), 2016年12月22日
广东省江门市商品房预售许可证, 编号:江预许字第2016151, 江门市新恒大经贸有限公司, 粤(江)房开证字1201077号, , 江海区礼乐乐雅一街1、3、5、7、9、11、13、15号, 江门市江海区礼乐礼义三路, 1988.24平方米8套, 江国用（2004）第303655号；城镇混合住宅用地, 1988.24平方米8套, 江海区礼乐乐雅居乐雅一街1、3、5、7、9、11、13、15号, 0平方米0套, 江门市江海区礼乐乐雅居乐雅一街13、15号:0层，江门市江海区礼乐乐雅居乐雅一街1、3号:0层，江门市江海区礼乐乐雅居乐雅一街5、7号:0层，江门市江海区礼乐乐雅居乐雅一街9、11号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门分行(44-370301040029013), 0750-3880723, 江门市住房和城乡建设局, 自2016年11月18日至2017年11月18日(过期无效), 2016年11月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016152, 江门市新恒大经贸有限公司, 粤(江)房开证字1201077号, , 江海区礼乐乐雅二街1、3、5、7、9、11、13、15、17、19、21、23号, 江门市江海区礼乐礼义三路, 2692.32平方米12套, 江国用（2004）第303655号；城镇混合住宅用地, 2692.32平方米12套, 江海区礼乐乐雅居乐雅二街1、3、5、7、9、11、13、15、17、19、21、23号, 0平方米0套, 江门市江海区礼乐乐雅居乐雅二街13、15号:0层，江门市江海区礼乐乐雅居乐雅二街17、19号:0层，江门市江海区礼乐乐雅居乐雅二街1、3号:0层，江门市江海区礼乐乐雅居乐雅二街21、23号:0层，江门市江海区礼乐乐雅居乐雅二街5、7号:0层，江门市江海区礼乐乐雅居乐雅二街9、11号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门分行(44-370301040029021), 0750-3880723, 江门市住房和城乡建设局, 自2016年11月18日至2017年11月18日(过期无效), 2016年11月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016149, 江门市新恒大经贸有限公司, 粤(江)房开证字1201077号, , 江海区礼乐乐雅一街2、4、6、8、10、12、14、16、17、18、19、20、21、22、23、24、26、28号, 江门市江海区礼乐礼义三路, 4098.96平方米18套, 江国用（2004）第303655号；城镇混合住宅用地, 4098.96平方米18套, 江海区礼乐乐雅居乐雅一街2、4、6、8、10、12、14、16-24、26、28号, 0平方米0套, 江门市江海区礼乐乐雅居乐雅一街10、12号:0层，江门市江海区礼乐乐雅居乐雅一街14、16号:0层，江门市江海区礼乐乐雅居乐雅一街17、19号:0层，江门市江海区礼乐乐雅居乐雅一街18、20号:0层，江门市江海区礼乐乐雅居乐雅一街21、23号:0层，江门市江海区礼乐乐雅居乐雅一街22、24号:0层，江门市江海区礼乐乐雅居乐雅一街26、28号:0层，江门市江海区礼乐乐雅居乐雅一街2、4号:0层，江门市江海区礼乐乐雅居乐雅一街6、8号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门分行(44-370301040029005), 0750-3880723, 江门市住房和城乡建设局, 自2016年11月17日至2017年11月17日(过期无效), 2016年11月17日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016134, 江门市汇嘉置业投资有限公司, 粤（江）房开证字第1200156号, , 汇嘉·南湾, 江海区滘头街道办事处新围仔地段, 8453.72平方米88套, 江国用（2014）第303763号；城镇混合住宅用地, 8453.72平方米88套, 江海区汇嘉南湾4幢, 0平方米0套, 江海区汇嘉南湾4幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000008897230), 0750-3880723, 江门市住房和城乡建设局, 自2016年10月27日至2017年10月27日(过期无效), 2016年10月27日
广东省江门市商品房预售许可证, 编号:江预许字第2016131, 江门市江海区碧桂园房地产开发有限公司, 粤（江）房开证字第1201151号, , 江海碧桂园, 江海区行政小区东侧, 1532.78平方米3套, 江国用(2014)第303764号；城镇混合住宅用地, 0平方米0套, 江海区永康路33号, 1532.78平方米3套, 江海区永康路33号:0层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(628864618387), 0750-3880723, 江门市住房和城乡建设局, 自2016年10月18日至2017年10月18日(过期无效), 2016年10月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016129, 江门市晟辉房地产开发有限公司, 粤（江）房开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 27331.93平方米257套, 江国用（2014）第304178号；城镇混合住宅用地, 26379.82平方米248套, 江海区外海海伦心苑7、8幢, 952.11平方米9套, 江海区外海海伦心苑7、8幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167020100000163), 0750-3880723, 江门市住房和城乡建设局, 自2016年10月17日至2017年10月17日(过期无效), 2016年10月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016121, 江门市志力贸易有限公司, 粤（江）房开证字第1200143号, , 星海湾华庭, 江门市河南下沙2号, 0平方米0套, 江国用（2014）第300089号；城镇混合住宅用地, 0平方米0套, 江海区星海湾华庭8、9幢, 0平方米0套, 江海区星海湾华庭8、9幢，星海湾华庭5号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司会城支行(80020000007511011), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月28日至2019年09月28日(过期无效), 2016年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2016118, 江门市明泰投资发展有限公司, 粤（江）房开证字第1271003号, , 江门市明泰城, 江海区窖头办事处沙洛围地段, 14648.19平方米127套, 江国用（2013）第305463号；城镇混合住宅用地, 14648.19平方米127套, 江海区明泰城天元居3幢, 0平方米0套, 江海区明泰城天元居3幢:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100002813), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月27日至2018年09月27日(过期无效), 2016年09月27日
广东省江门市商品房预售许可证, 编号:江预许字第2016119, 江门市明泰投资发展有限公司, 粤（江）房开证字第1271003号, , 江门市明泰城, 江海区窖头办事处沙洛围地段, 13854.89平方米120套, 江国用（2013）第305463号；城镇混合住宅用地, 13854.89平方米120套, 江海区明泰城天元居1幢, 0平方米0套, 江海区明泰城天元居1幢:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100002831), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月27日至2018年09月27日(过期无效), 2016年09月27日
广东省江门市商品房预售许可证, 编号:江预许字第2016120, 江门市明泰投资发展有限公司, 粤（江）房开证字第1271003号, , 江门市明泰城, 江海区窖头办事处沙洛围地段, 14809.18平方米128套, 江国用（2013）第305463号；城镇混合住宅用地, 14809.18平方米128套, 江海区明泰城天元居2幢, 0平方米0套, 江海区明泰城天元居2幢:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100002822), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月27日至2018年09月27日(过期无效), 2016年09月27日
广东省江门市商品房预售许可证, 编号:江预许字第2016112, 江门市志力贸易有限公司, 粤（江）房开证字第1200143号, , 星海湾华庭, 江门市河南下沙2号, 1486.20平方米22套, 江国用（2014）第300089号；城镇混合住宅用地, 0平方米0套, 江海区星海湾华庭3号, 1486.20平方米22套, 江海区星海湾华庭3号商铺:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司会城支行(80020000007511011), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月23日至2019年09月23日(过期无效), 2016年09月23日
广东省江门市商品房预售许可证, 编号:江预许字第2016111, 江门市恒悦实业发展有限公司, 粤（江）房开证字第1200149号, , 恒悦大厦, 江海区外海子沙高新区3号地地段, 2384.81平方米22套, 江国用（2013）第300433；城镇混合住宅用地, 0平方米0套, 江海区外海连海路113号, 2384.81平方米22套, 江海区外海连海路113号:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司环市支行(80020000009226816), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月21日至2019年09月21日(过期无效), 2016年09月21日
广东省江门市商品房预售许可证, 编号:江预许字第2016109, 江门市恒悦实业发展有限公司, 粤（江）房开证字第1200149号, , 恒悦大厦, 江海区外海子沙高新区3号地地段, 7199.01平方米79套, 江国用（2013）第300433；城镇混合住宅用地, 7199.01平方米79套, 江海区外海悦海轩2幢, 0平方米0套, 江海区外海悦海轩2幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167020500000034), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月19日至2018年09月19日(过期无效), 2016年09月19日
广东省江门市商品房预售许可证, 编号:江预许字第2016104, 江门市汎港凯旋房地产开发有限公司, 粤（江）房开证字第1200150号, , 凯旋堡 , 江门市江海区江翠路28号, 9439.16平方米108套, 江国用（2008）第107707号；城镇混合住宅用地, 9439.16平方米108套, 江海区凯旋堡3、4幢, 0平方米0套, 江海区凯旋堡3、4幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000007854537), 0750-3880723, 江门市住房和城乡建设局, 自2016年09月13日至2017年09月13日(过期无效), 2016年09月13日
广东省江门市商品房预售许可证, 编号:江预许字第2016095, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 2038.01平方米16套, 江国用（2013）第301485号；城镇混合住宅用地, 2038.01平方米16套, 江海区礼乐文华豪庭3幢, 0平方米0套, 江海区礼乐文华豪庭3幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000052), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月16日至2019年08月16日(过期无效), 2016年08月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016094, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 1389.08平方米19套, 江国用（2013）第301485号；城镇混合住宅用地, 0平方米0套, 江海区礼乐文华豪庭9号, 1389.08平方米19套, 江海区礼乐文华豪庭9号:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000052), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月16日至2019年08月16日(过期无效), 2016年08月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016092, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 3266.70平方米28套, 江国用（2013）第301485号；城镇混合住宅用地, 3266.70平方米28套, 江海区礼乐文华豪庭5幢, 0平方米0套, 江海区礼乐文华豪庭5幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000054), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月10日至2019年08月10日(过期无效), 2016年08月10日
广东省江门市商品房预售许可证, 编号:江预许字第2016091, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 598.39平方米6套, 江国用（2013）第301485号；城镇混合住宅用地, 598.39平方米6套, 江海区礼乐文华豪庭4幢, 0平方米0套, 江海区礼乐文华豪庭4幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000053), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月10日至2019年08月10日(过期无效), 2016年08月10日
广东省江门市商品房预售许可证, 编号:江预许字第2016088, 江门市江海区泰安地产有限公司, 粤（江）房开证字第1200133号, , 珑山居二期工程(1幢-4幢、9幢-11幢), 江门市江海区江海三路外海七东村松仔山（江海区珑山居）, 5233.50平方米51套, 江国用（2011）第303171号；城镇混合住宅用地, 5233.50平方米51套, 江海区外海珑山居9幢, 0平方米0套, 江海区珑山居9幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167023500000079), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月09日至2017年08月09日(过期无效), 2016年08月09日
广东省江门市商品房预售许可证, 编号:江预许字第2016089, 江门市江海区泰安地产有限公司, 粤（江）房开证字第1200133号, , 珑山居二期工程(1幢-4幢、9幢-11幢), 江门市江海区江海三路外海七东村松仔山（江海区珑山居）, 10002.42平方米100套, 江国用（2011）第303171号；城镇混合住宅用地, 10002.42平方米100套, 江海区外海珑山居10幢、11幢, 0平方米0套, 江海区珑山居10、11幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167023500000002), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月09日至2017年08月09日(过期无效), 2016年08月09日
广东省江门市商品房预售许可证, 编号:江预许字第2016090, 江门市江海区泰安地产有限公司, 粤（江）房开证字第1200133号, , 珑山居二期工程(1幢-4幢、9幢-11幢), 江门市江海区江海三路外海七东村松仔山（江海区珑山居）, 10178.26平方米102套, 江国用（2011）第303171号；城镇混合住宅用地, 10178.26平方米102套, 江海区外海珑山居3幢、4幢, 0平方米0套, 江海区珑山居3、4幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167023500000001), 0750-3880723, 江门市住房和城乡建设局, 自2016年08月09日至2017年08月09日(过期无效), 2016年08月09日
广东省江门市商品房预售许可证, 编号:江预许字第2016085, 江门市汇嘉置业投资有限公司, 粤（江）房开证字第1200156号, , 汇嘉·南湾, 江海区滘头街道办事处新围仔地段, 19276.67平方米197套, 江国用（2014）第303763号；城镇混合住宅用地, 19276.67平方米197套, , 0平方米0套, 江海区汇嘉南湾9、10幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000008644619), 0750-3880723, 江门市江海区住房和城乡建设局, 自2016年08月02日至2020年08月02日(过期无效), 2017年08月02日
广东省江门市商品房预售许可证, 编号:江预许字第2016084, 江门市直冲物业发展有限公司, 粤（江）房开证字第1200164号, , 龙溪新城, 外海龙溪新城, 0平方米0套, 江国用（2015）第306028号；城镇混合住宅用地, 0平方米0套, 江海区外海龙溪新城7幢, 0平方米0套, 江海区外海龙溪新城7幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门分行(2012002719086857509), 0750-3880723, 江门市住房和城乡建设局, 自2016年07月25日至2019年07月25日(过期无效), 2016年07月25日
广东省江门市商品房预售许可证, 编号:江预许字第2016079, 江门市志力贸易有限公司, 粤（江）房开证字第1200143号, , 星海湾华庭, 江门市河南下沙2号, 0平方米0套, 江国用（2014）第300089号；城镇混合住宅用地, 0平方米0套, 江海区星海湾华庭4幢, 0平方米0套, 江海区星海湾华庭4幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司会城支行(80020000007511011), 0750-3880723, 江门市住房和城乡建设局, 自2016年07月11日至2019年07月11日(过期无效), 2016年07月11日
广东省江门市商品房预售许可证, 编号:江预许字第2016074, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 4524.62平方米16套, 江国用（2013）第301485号；城镇混合住宅用地, 1285.98平方米10套, 江海区文华豪庭1幢、2幢、8号, 3238.64平方米6套, 江海区礼乐文华豪庭1幢、2幢、8号:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000051), 0750-3880723, 江门市住房和城乡建设局, 自2016年06月27日至2019年06月27日(过期无效), 2016年06月27日
广东省江门市商品房预售许可证, 编号:江预许字第2016070, 江门市晟辉房地产开发有限公司, 粤（江）房开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 8698.14平方米92套, 江国用（2014）第302945号 ；城镇混合住宅用地, 8698.14平方米92套, 江海区外海海伦心苑2幢, 0平方米0套, 江海区外海海伦心苑2幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167020100000028), 0750-3880723, 江门市住房和城乡建设局, 自2016年06月22日至2018年06月22日(过期无效), 2017年06月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016068, 江门市晟辉房地产开发有限公司, 粤（江）房开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 3624.55平方米16套, 江国用（2014）第302945号 ；城镇混合住宅用地, 3624.55平方米16套, 江海区外海海伦心苑19、20幢, 0平方米0套, 江海区外海海伦心苑19、20幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670201053007420), 0750-3880723, 江门市住房和城乡建设局, 自2016年06月17日至2018年06月17日(过期无效), 2017年06月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016066, 江门市津逸发展有限公司, 粤（江）房开证字第1200159号, , 江门市海逸星宸花园, 江门市江海区外海街道沙津横头股围地段, 13654.97平方米134套, 江国用（2015）第303086号；城镇混合住宅用地, 13654.97平方米134套, 江海区海逸星宸花园星悦轩1、2幢, 0平方米0套, 江海区海逸星宸花园星悦轩1幢:0层，江海区海逸星宸花园星悦轩2幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000008608262), 0750-3880723, 江门市住房和城乡建设局, 自2016年06月17日至2018年06月17日(过期无效), 2017年09月19日
广东省江门市商品房预售许可证, 编号:江预许字第2016050, 江门市直冲物业发展有限公司, 粤（江）房开证字第1200164号, , 龙溪新城, 外海龙溪新城, 13452.60平方米120套, 江国用（2015）第306028号；城镇混合住宅用地, 13452.60平方米120套, 江海区外海龙溪新城5幢, 0平方米0套, 江海区外海龙溪新城5、6幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司外海支行(80020000008435967), 0750-3880723, 江门市住房和城乡建设局, 自2016年05月18日至2019年05月18日(过期无效), 2017年04月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016049, 江门市直冲物业发展有限公司, 粤（江）房开证字第1200164号, , 龙溪新城, 外海龙溪新城, 13478.99平方米120套, 江国用（2015）第306028号；城镇混合住宅用地, 13478.99平方米120套, 江海区外海龙溪新城6幢, 0平方米0套, 江海区外海龙溪新城5、6幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167023500000054), 0750-3880723, 江门市住房和城乡建设局, 自2016年05月18日至2019年05月18日(过期无效), 2016年05月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016042, 江门市志力贸易有限公司, 粤（江）房开证字第1200143号, , 星海湾华庭, 江门市河南下沙2号, 0平方米0套, 江国用（2014）第300089号；城镇混合住宅用地, 0平方米0套, 江海区星海湾华庭5幢, 0平方米0套, 江海区星海湾华庭5幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司会城支行(80020000007511011), 0750-3880723, 江门市住房和城乡建设局, 自2016年05月10日至2019年05月10日(过期无效), 2016年05月10日
广东省江门市商品房预售许可证, 编号:江预许字第2016040, 江门市直冲物业发展有限公司, 粤（江）房开证字第1200164号, , 龙溪新城, 外海龙溪新城, 11353.59平方米122套, 江国用（2015）第306028号；城镇混合住宅用地, 11353.59平方米122套, 江海区外海龙溪新城1幢, 0平方米0套, 江门市江海区外海龙溪新城2幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门分行(2012002719086857509), 0750-3880723, 江门市住房和城乡建设局, 自2016年05月05日至2019年05月05日(过期无效), 2017年04月18日
广东省江门市商品房预售许可证, 编号:江预许字第2016038, 江门市粤泰房地产开发有限公司, 粤房开证字贰1200012-2/1, , 云景华庭, 江门市江海区五邑路北侧兴南小区, 17651.48平方米196套, 江国用（2013）第301956号；城镇混合住宅用地, 17651.48平方米196套, 江海区云景华庭1幢, 0平方米0套, 江海区云景华庭1幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670231053011091), 0750-3880723, 江门市住房和城乡建设局, 自2016年04月29日至2018年04月29日(过期无效), 2017年05月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016033, 江门市江海区碧桂园房地产开发有限公司, 粤（江）房开证字第1201151号, , 江海碧桂园, 江海区行政小区东侧, 16788.84平方米60套, 江国用(2014)第303764号；城镇混合住宅用地, 16788.84平方米60套, 江海区江海碧桂园芷兰湾八街3幢, 0平方米0套, 江海区江海碧桂园芷兰湾八街3幢:0层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(652267080415), 0750-3880723, 江门市住房和城乡建设局, 自2016年04月22日至2018年04月22日(过期无效), 2017年06月09日
广东省江门市商品房预售许可证, 编号:江预许字第2016021, 江门市汎港凯旋房地产开发有限公司, 粤（江）房开证字第1200150号, , 凯旋堡 , 江门市江海区江翠路28号, 3502.05平方米36套,  江国用2008第107706；城镇混合住宅用地, 3502.05平方米36套, 凯旋堡9幢, 0平方米0套, 江海区凯旋堡9幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门城区支行(2012003119024867061), 0750-3880723, 江门市住房和城乡建设局, 自2016年03月21日至2018年03月21日(过期无效), 2017年03月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016020, 江门市汎港凯旋房地产开发有限公司, 粤（江）房开证字第1200150号, , 凯旋堡 , 江门市江海区江翠路28号, 1710.16平方米24套, 江国用（2008）第107707号；城镇混合住宅用地, 1710.16平方米24套, 凯旋堡10幢, 0平方米0套, 江海区凯旋堡10幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门城区支行(2012003119024867061), 0750-3880723, 江门市住房和城乡建设局, 自2016年03月21日至2018年03月21日(过期无效), 2017年03月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016019, 江门市汎港凯旋房地产开发有限公司, 粤（江）房开证字第1200150号, , 凯旋堡 , 江门市江海区江翠路28号, 9145.60平方米96套,  江国用2008第107706；城镇混合住宅用地, 9145.60平方米96套, 凯旋堡7、8幢, 0平方米0套, 江海区凯旋堡7、8幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门城区支行(2012003119024867061), 0750-3880723, 江门市住房和城乡建设局, 自2016年03月21日至2017年03月21日(过期无效), 2016年03月21日
广东省江门市商品房预售许可证, 编号:江预许字第2015192, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1271006号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 7781.21平方米128套, 江国用（2013）第301485号；城镇混合住宅用地, 5194.80平方米120套, 文华豪庭6幢, 2586.41平方米8套, 江海区礼乐文华豪庭6幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000025), 0750-3880723, 江门市住房和城乡建设局, 自2015年12月31日至2018年12月31日(过期无效), 2015年12月31日
广东省江门市商品房预售许可证, 编号:江预许字第2015193, 江门市江海区乐平地产策划有限公司, 粤（江）房开证字第1200151号, , 文华豪庭(一期), 江门市江海区礼乐新民长围, 8666.98平方米83套, 江国用（2013）第301485号；城镇混合住宅用地, 6224.94平方米72套, 文华豪庭7幢, 2442.04平方米11套, 江海区礼乐文华豪庭7幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024300000025), 0750-3880723, 江门市住房和城乡建设局, 自2015年12月31日至2018年12月31日(过期无效), 2016年12月15日
广东省江门市商品房预售许可证, 编号:江预许字第2015177, 江门市晟辉房地产开发有限公司, 粤（江）开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 19012.50平方米200套, 江国用（2014）第302945号；城镇混合住宅用地, 19012.50平方米200套, 江门海伦心苑3、4幢, 0平方米0套, 江海区外海海伦心苑3、4幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670201053007420), 0750-3880723, 江门市住房和城乡建设局, 自2015年12月17日至2017年12月17日(过期无效), 2016年12月12日
广东省江门市商品房预售许可证, 编号:江预许字第2015181, 江门市晟辉房地产开发有限公司, 粤（江）开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 1859.28平方米8套, 江国用（2014）第302945号；城镇混合住宅用地, 1859.28平方米8套, 江门海伦心苑16幢, 0平方米0套, 江海区外海海伦心苑16幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670201053007420), 0750-3880723, 江门市住房和城乡建设局, 自2015年12月17日至2017年12月17日(过期无效), 2016年12月12日
广东省江门市商品房预售许可证, 编号:江预许字第2015179, 江门市晟辉房地产开发有限公司, 粤（江）开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 1787.96平方米8套, 江国用（2014）第302945号；城镇混合住宅用地, 1787.96平方米8套, 江门海伦心苑14幢, 0平方米0套, 江海区外海海伦心苑14幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670201053007420), 0750-3880723, 江门市住房和城乡建设局, 自2015年12月17日至2018年12月17日(过期无效), 2016年12月12日
