areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016163, 江门金辉房地产开发有限公司, 粤(江)房开证字第1201138号, , 蓬江区东方雅居1、3、5幢，篁庄大道12号、10号, 蓬江区篁庄大道北天沙河东地段, 9851.35平方米71套, 粤（2016）江门市不动产权第0008813号；城镇混合住宅用地, 8827.33平方米65套, 蓬江区东方雅居1幢、篁庄大道12号, 1024.02平方米6套, 蓬江区东方雅居1幢、篁庄大道12号:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门港口支行(2012002119085836510), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年12月16日至2019年12月16日(过期无效), 2016年12月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016164, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 11760.96平方米110套, 江国用（2010）第104456号；城镇混合住宅用地, 11760.96平方米110套, 蓬江区莱茵华庭17幢, 0平方米0套, 蓬江区莱茵华庭17幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009644119), 0750-3167397, 江门市住房和城乡建设局, 自2016年12月16日至2018年12月16日(过期无效), 2016年12月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016166, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, 申请预售证延期至2019-12-16, 莱茵华庭, 江门市蓬江区城市花园西侧, 7678.82平方米18套, 江国用（2010）第104456号；城镇混合住宅用地, 7678.82平方米18套, , 0平方米0套, 蓬江区莱茵华庭41、42号:0层，蓬江区莱茵华庭67、68号:0层，蓬江区莱茵华庭69、70号:0层，蓬江区莱茵华庭71、72号:0层，蓬江区莱茵华庭79、80号:0层，蓬江区莱茵华庭81、82号:0层，蓬江区莱茵华庭83、84号:0层，蓬江区莱茵华庭85、86号:0层，蓬江区莱茵华庭87、88号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009389009), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年12月16日至2019年12月16日(过期无效), 2018年01月25日
广东省江门市商品房预售许可证, 编号:江预许字第2016167, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, 申请预售许可证延期至2019-12-16, 莱茵华庭, 江门市蓬江区城市花园西侧, 10580.22平方米30套, 江国用（2010）第104456号；城镇混合住宅用地, 10580.22平方米30套, , 0平方米0套, 蓬江区莱茵华庭43、44号:0层，蓬江区莱茵华庭45、46号:0层，蓬江区莱茵华庭47、48号:0层，蓬江区莱茵华庭49、50号:0层，蓬江区莱茵华庭51、52号:0层，蓬江区莱茵华庭53、54号:0层，蓬江区莱茵华庭55、56号:0层，蓬江区莱茵华庭57、58号:0层，蓬江区莱茵华庭59、60号:0层，蓬江区莱茵华庭61、62号:0层，蓬江区莱茵华庭63、64号:0层，蓬江区莱茵华庭65、66号:0层，蓬江区莱茵华庭73、74号:0层，蓬江区莱茵华庭75、76号:0层，蓬江区莱茵华庭77、78号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009388696), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年12月16日至2019年12月16日(过期无效), 2018年01月25日
广东省江门市商品房预售许可证, 编号:江预许字第2016165, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 12189.38平方米110套, 江国用（2010）第104456号；城镇混合住宅用地, 12189.38平方米110套, 蓬江区莱茵华庭16幢, 0平方米0套, 蓬江区莱茵华庭16幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009643885), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年12月16日至2018年12月16日(过期无效), 2018年01月25日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016158, 江门三联房地产有限公司, 粤（江）房开证字第1201120号, , 蓬江区棠下镇艮辉花园2幢；3幢之一、之二, 江门市蓬江区棠下镇新城区松仔山, 8081.24平方米96套, 粤（2016）江门市不动产权第0019885号；城镇混合住宅用地, 8081.24平方米96套, 蓬江区棠下镇艮辉花园2幢、3幢之一、之二, 0平方米0套, 蓬江区棠下镇艮辉花园2幢、3幢之一、之二:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司棠下支行(80020000009532482), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年12月09日至2019年12月09日(过期无效), 2016年12月09日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016147, 江门荣泰玩具实业有限公司, 粤（江）房开证字第1261015号, , 荣泰御府, 江门市杜阮镇芝山开发区, 7705.61平方米86套, 江国用（2013）第201310号；商住综合用地, 7705.61平方米86套, 蓬江区杜阮镇荣泰御府4幢, 0平方米0套, 蓬江区杜阮镇荣泰御府4幢:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门胜利支行(44372001040025270), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年11月15日至2018年11月15日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016146, 江门荣泰玩具实业有限公司, 粤（江）房开证字第1261015号, , 荣泰御府, 江门市杜阮镇芝山开发区, 8135.05平方米86套, 江国用（2013）第201310号；商住综合用地, 8135.05平方米86套, 蓬江区杜阮镇荣泰御府5幢, 0平方米0套, 蓬江区杜阮镇荣泰御府5幢:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门胜利支行(44372001040025288), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年11月15日至2018年11月15日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016148, 江门荣泰玩具实业有限公司, 粤（江）房开证字第1261015号, , 荣泰御府, 江门市杜阮镇芝山开发区, 8133.12平方米86套, 江国用（2013）第201310号；商住综合用地, 8133.12平方米86套, 蓬江区杜阮镇荣泰御府3幢, 0平方米0套, 蓬江区杜阮镇荣泰御府3幢:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门胜利支行(44372001040025262), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年11月15日至2018年11月15日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016140, 江门市蓬江区杜阮镇木朗经济发展有限公司, 粤（江）房开证字第1201146号, , 金域华府, 江门市杜阮镇木朗村白鲁浪（土名）, 1290.82平方米10套, 江国用(2013)第201639号；城镇混合住宅用地, 0平方米0套, 蓬江区杜阮镇江杜东路177号, 1290.82平方米10套, 蓬江区杜阮镇江杜东路177号:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司杜阮支行(80020000008857297), 0750-3167397, 江门市住房和城乡建设局, 自2016年11月09日至2018年11月09日(过期无效), 2016年11月09日
广东省江门市商品房预售许可证, 编号:江预许字第2016139, 江门保利宏信房地产开发有限公司, 粤（江）房开证字第1201191号, , 保利国际广场, 江门市蓬江区滨江新区体育中心北侧，新南路与雁沙南路交界处, 26816.29平方米658套, 江国用（2013）号203126号；商业服务用地, 0平方米0套, 蓬江区棠下镇保利国际广场3、4、5幢, 26816.29平方米658套, 江门市蓬江区棠下镇保利国际广场3、4、5幢:0层, 0平方米0套, 否, 0平方米0套, 中国光大银行股份有限公司江门分行(51250188000070474), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年11月09日至2018年11月09日(过期无效), 2017年12月08日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3167397, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2016135, 江门市蓬江区杜阮镇木朗经济发展有限公司, 粤（江）房开证字第1201146号, , 金域华府, 江门市杜阮镇木朗村白鲁浪（土名）, 10470.88平方米112套, 江国用(2013)第201639号；城镇混合住宅用地, 10470.88平方米112套, 蓬江区杜阮镇金域华府逸璟轩2幢, 0平方米0套, 蓬江区杜阮镇金域华府逸璟轩2幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司杜阮支行(80020000009448658), 0750-3167397, 江门市住房和城乡建设局, 自2016年10月28日至2018年10月28日(过期无效), 2016年10月28日
广东省江门市商品房预售许可证, 编号:江预许字第2016130, 江门市金发经贸发展有限公司, 粤(江)房开证字第1201086号, , 蓬江区金河湾8、9幢,  迎宾西路侧, 25303.45平方米261套, 江国用（2014）第103444号 ；城镇混合住宅用地, 25303.45平方米261套, 蓬江区金河湾8、9幢, 0平方米0套, 蓬江区金河湾8、9幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司棠下支行(80020000009385786), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年10月18日至2019年10月18日(过期无效), 2017年12月08日
广东省江门市商品房预售许可证, 编号:江预许字第2016128, 江门市恒鑫房地产开发有限公司, 粤(江)房开证字第1200127号, , 恒鑫御园, 蓬江区江会路69号, 12355.98平方米93套, 江国用(2013)第111906号；城镇混合住宅用地, 12355.98平方米93套, 蓬江区恒鑫御园6幢, 0平方米0套, 蓬江区恒鑫御园6幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167023100000005), 0750-3167397, 江门市住房和城乡建设局, 自2016年09月30日至2019年09月30日(过期无效), 2016年09月30日
广东省江门市商品房预售许可证, 编号:江预许字第2016127, 江门市白沙置业开发总公司, 粤（江）房开证字第1201011号, , 御龙豪庭6、7幢, 蓬江区西环路东侧地段, 12598.31平方米120套, 江国用(2012)第113027号；城镇混合住宅用地, 12598.31平方米120套, 蓬江区御龙豪庭6、7幢, 0平方米0套, 蓬江区御龙豪庭6幢:0层，蓬江区御龙豪庭7幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009226055), 0750-3167397, 江门市住房和城乡建设局, 自2016年09月30日至2019年09月30日(过期无效), 2016年09月30日
广东省江门市商品房预售许可证, 编号:江预许字第2016123, 江门市蓬江区杜阮镇木朗经济发展有限公司, 粤（江）房开证字第1201146号, , 金域华府, 江门市杜阮镇木朗村白鲁浪（土名）, 10470.88平方米112套, 江国用(2013)第201639号；城镇混合住宅用地, 10470.88平方米112套, 蓬江区杜阮镇金域华府逸璟轩1幢, 0平方米0套, 蓬江区杜阮镇金域华府逸璟轩1幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司杜阮支行(80020000009307229), 0750-3167397, 江门市住房和城乡建设局, 自2016年09月29日至2018年09月29日(过期无效), 2016年09月29日
广东省江门市商品房预售许可证, 编号:江预许字第2016124, 江门市嘉泰置业有限公司, 粤（江）房开证字第1200157号, , 上城嘉泰花园, 江门市蓬江区迎宾大道中24、26号, 11425.68平方米140套, 江国用（2014）第118924号；城镇混合住宅用地, 11425.68平方米140套, 蓬江区上城嘉泰花园1幢, 0平方米0套, 蓬江区上城嘉泰花园1幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167010100000271), 0750-3167397, 江门市住房和城乡建设局, 自2016年09月29日至2018年09月29日(过期无效), 2016年09月29日
广东省江门市商品房预售许可证, 编号:江预许字第2016113, 江门市岭南印象房地产开发有限公司, 粤（江）房开证字第1200141号, , 岭南印象园1-12幢, 江门市蓬江区双龙大道与胜利北路交叉口南侧, 111.54平方米1套, 江国用（2014）第106325号；城镇混合住宅用地, 111.54平方米1套, 蓬江区岭南印象园8幢、9幢, 0平方米0套, 蓬江区岭南印象园8、9幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000009185039), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年09月23日至2019年09月23日(过期无效), 2019年01月08日
广东省江门市商品房预售许可证, 编号:江预许字第2016103, 江门保利宏信房地产开发有限公司, 粤（江）房开证字第1201191号, , 保利大都会中悦花园, 江门市滨江新区体育中心南侧鹅蛋山地段, 7411.34平方米72套, 江国用（2013）第201316号；商住综合用地, 7411.34平方米72套, 蓬江区棠下镇保利大都会中悦花园10幢, 0平方米0套, 蓬江区棠下镇保利大都会中悦花园10幢:0层, 0平方米0套, 否, 0平方米0套, 中国邮政储蓄银行股份有限公司江门市分行(944009010000481936), 0750-3167397, 江门市住房和城乡建设局, 自2016年09月08日至2018年09月08日(过期无效), 2017年07月31日
广东省江门市商品房预售许可证, 编号:江预许字第2016101, 江门市蓬江区锦富房地产开发有限公司, 粤(江)房开证字第1200103号, , 锦富汇景湾豪庭, 江门市蓬江区棠下镇石头村椅山围, 1040.69平方米8套, 江国用（2010）第203242号；城镇混合住宅用地, 0平方米0套, 蓬江区棠下镇石头路6号, 1040.69平方米8套, 蓬江区棠下镇石头路6号:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000007116102), 0750-3167397, 江门市住房和城乡建设局, 自2016年08月26日至2017年08月26日(过期无效), 2016年08月26日
广东省江门市商品房预售许可证, 编号:江预许字第2016096, 江门市蓬江区碧桂园房地产开发有限公司, 粤（江）房开证字第1200163号, , 西江御府, 江门市蓬江区甘化厂制糖车间西南地块, 26679.70平方米244套, 江国用（2015）第116765号；城镇混合住宅用地, 26679.70平方米244套, 蓬江区西江御府10、11幢, 0平方米0套, 江门市蓬江区西江御府10、11幢、甘化二街1号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门胜利支行(44374201040006688), 0750-3167397, 江门市住房和城乡建设局, 自2016年08月19日至2018年08月19日(过期无效), 2017年09月13日
广东省江门市商品房预售许可证, 编号:江预许字第2016097, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 8749.26平方米19套, 江国用（2010）第104454号；城镇混合住宅用地, 0平方米0套, 蓬江区篁庄大道33号, 8749.26平方米19套, 蓬江区篁庄大道33号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008651412), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年08月19日至2019年08月19日(过期无效), 2018年10月15日
广东省江门市商品房预售许可证, 编号:江预许字第2016087, 江门市永华房地产开发有限公司, 粤(江)房开证字第1200094号, , 蓬江区华茵桂语花园磬桂逸苑6、7幢 , 江门市蓬江区北环路以北，天沙河西岸, 16189.85平方米155套, 粤(2016)江门市不动产权第0006906号；城镇混合住宅用地, 16189.85平方米155套, 蓬江区华茵桂语花园馨桂逸苑6、7幢, 0平方米0套, 江门市蓬江区华茵桂语花园馨桂逸苑6、7幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000008819320), 0750-3167397, 江门市住房和城乡建设局, 自2016年08月05日至2018年08月05日(过期无效), 2017年07月31日
广东省江门市商品房预售许可证, 编号:江预许字第2016082, 江门怡福房地产有限公司, 粤房开证字贰1200007, , 凤山水岸花园叠朗轩, 蓬江区双龙大道南侧地段, 12018.39平方米104套, 江国用（2015）第111451号；城镇混合住宅用地, 12018.39平方米104套, 蓬江区凤山水岸花园叠朗轩15幢, 0平方米0套, 蓬江区凤山水岸花园叠朗轩15幢:0层, 0平方米0套, 否, 0平方米0套, 中国民生银行股份有限公司江门支行(697383052), 0750-3167397, 江门市住房和城乡建设局, 自2016年07月15日至2018年07月15日(过期无效), 2016年07月15日
广东省江门市商品房预售许可证, 编号:江预许字第2016083, 江门怡福房地产有限公司, 粤房开证字贰1200007, , 凤山水岸花园叠朗轩, 蓬江区双龙大道南侧地段, 12020.60平方米104套, 江国用（2015）第111451号；城镇混合住宅用地, 12020.60平方米104套, 蓬江区凤山水岸花园叠朗轩16幢, 0平方米0套, 蓬江区凤山水岸花园叠朗轩16幢:0层, 0平方米0套, 否, 0平方米0套, 中国民生银行股份有限公司江门支行(697383052), 0750-3167397, 江门市住房和城乡建设局, 自2016年07月15日至2018年07月15日(过期无效), 2017年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2016080, 江门金辉房地产开发有限公司, 粤(江)房开证字第1201138号, , 东方雅居22号～33号，34号～45号, 蓬江区篁庄大道北天沙河东地段, 4540.44平方米12套, 江国用（2016）第102716号；城镇混合住宅用地, 4540.44平方米12套, , 0平方米0套, 蓬江区东方雅居34、35号:0层，蓬江区东方雅居36、37号:0层，蓬江区东方雅居38、39号:0层，蓬江区东方雅居40、41号:0层，蓬江区东方雅居42、43号:0层，蓬江区东方雅居81、82号:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门港口支行(2012002119085836510), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年07月13日至2020年07月13日(过期无效), 2017年06月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016081, 江门金辉房地产开发有限公司, 粤(江)房开证字第1201138号, , 东方雅居22号～33号，34号～45号, 蓬江区篁庄大道北天沙河东地段, 3971.76平方米12套, 江国用（2016）第102716号；城镇混合住宅用地, 3971.76平方米12套, , 0平方米0套, 蓬江区东方雅居22、23号:0层，蓬江区东方雅居24、25号:0层，蓬江区东方雅居26、27号:0层，蓬江区东方雅居28、29号:0层，蓬江区东方雅居30、31号:0层，蓬江区东方雅居32、33号:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门港口支行(2012002119085836510), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年07月13日至2020年07月13日(过期无效), 2017年06月16日
广东省江门市商品房预售许可证, 编号:江预许字第2016078, 江门珑湖湾置业有限公司, 粤(江)房开证字第1200137号, , 方直珑湖湾花园7、8号楼, 江门市蓬江区新篁路以北，天沙河、明镜路以南, 27183.90平方米248套, 江国用(2014)第103370号；城镇混合住宅用地, 27183.90平方米248套, 蓬江区方直珑湖湾花园7、8幢, 0平方米0套, 蓬江区方直珑湖湾花园7、8幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167010100000142), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月29日至2018年06月29日(过期无效), 2017年07月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016072, 江门良骏兆业发展有限公司, 粤(江)房开证字第1201118号, , 江门嶺江一品, 丰乐路北段高尔夫球场以东, 10306.63平方米60套, 江国用（2013）第118358号；城镇混合住宅用地, 10306.63平方米60套, 蓬江区岭江一品华府10幢, 0平方米0套, 蓬江区岭江一品华府10幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167010100000106), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月23日至2019年06月23日(过期无效), 2017年06月23日
广东省江门市商品房预售许可证, 编号:江预许字第2016071, 江门良骏兆业发展有限公司, 粤(江)房开证字第1201118号, , 江门嶺江一品, 丰乐路北段高尔夫球场以东, 13965.54平方米122套, 江国用（2013）第118358号；城镇混合住宅用地, 13965.54平方米122套, 蓬江区岭江一品华府11幢, 0平方米0套, 蓬江区岭江一品华府11幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167010100000107), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月23日至2019年06月23日(过期无效), 2017年06月23日
广东省江门市商品房预售许可证, 编号:江预许字第2016067, 江门市蓬江区杜阮镇木朗经济发展有限公司, 粤（江）房开证字第1201146号, , 金域华府, 江门市杜阮镇木朗村白鲁浪（土名）, 10163.61平方米108套, 江国用(2013)第201639号；城镇混合住宅用地, 10163.61平方米108套, 蓬江区杜阮镇金域华府逸林轩1幢, 0平方米0套, 蓬江区杜阮镇金域华府逸林轩1幢:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167004500000059), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月17日至2018年06月17日(过期无效), 2016年06月17日
广东省江门市商品房预售许可证, 编号:江预许字第2016065, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 3949.34平方米10套, 江国用（2015）第118942号；城镇混合住宅用地, 3949.34平方米10套, 蓬江区莱茵华庭25、26号，31-36号，39、40号, 0平方米0套, 蓬江区莱茵华庭25、26号:0层，蓬江区莱茵华庭31、32、33、34号:0层，蓬江区莱茵华庭35、36号:0层，蓬江区莱茵华庭39、40号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008276813), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月16日至2019年06月16日(过期无效), 2018年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016064, 江门保利宏信房地产开发有限公司, 粤（江）房开证字第1201191号, , 保利大都会中悦花园, 江门市滨江新区体育中心南侧鹅蛋山地段, 13655.42平方米136套, 江国用（2013）第201316号；商住综合用地, 13655.42平方米136套, 蓬江区棠下镇保利大都会中悦花园1、2幢, 0平方米0套, 蓬江区棠下镇保利大都会中悦花园1、2幢:0层, 0平方米0套, 否, 0平方米0套, 中国邮政储蓄银行股份有限公司江门市分行(944009010000481936), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月15日至2018年06月15日(过期无效), 2017年06月02日
广东省江门市商品房预售许可证, 编号:江预许字第2016063, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 1093.86平方米11套, 江国用（2010）第104454号；城镇混合住宅用地, 423.31平方米4套, 蓬江区莱茵华庭8幢，丰泽路11号, 670.55平方米7套, 蓬江区莱茵华庭8幢、丰泽路11号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008540846), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月08日至2019年06月08日(过期无效), 2018年10月15日
广东省江门市商品房预售许可证, 编号:江预许字第2016062, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 9272.99平方米86套, 江国用（2010）第104454号；城镇混合住宅用地, 9272.99平方米86套, 蓬江区莱茵华庭9幢, 0平方米0套, 蓬江区莱茵华庭9幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008541158), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月08日至2019年06月08日(过期无效), 2018年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016060, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 9509.74平方米95套, 江国用（2010）第104454号；城镇混合住宅用地, 8891.96平方米88套, 蓬江区莱茵华庭11幢，篁庄大道31号, 617.78平方米7套, 蓬江区莱茵华庭11幢,篁庄大道31号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008541410), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月08日至2019年06月08日(过期无效), 2018年10月15日
广东省江门市商品房预售许可证, 编号:江预许字第2016061, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 9253.06平方米86套, 江国用（2010）第104454号；城镇混合住宅用地, 9253.06平方米86套, 蓬江区莱茵华庭10幢, 0平方米0套, 蓬江区莱茵华庭10幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008541307), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月08日至2019年06月08日(过期无效), 2018年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016057, 江门怡福房地产有限公司, 粤房开证字贰1200007, , 凤山水岸花园叠朗轩, 蓬江区双龙大道南侧地段, 12609.80平方米96套, 江国用（2015）第111451号；城镇混合住宅用地, 12609.80平方米96套, 蓬江区凤山水岸花园叠朗轩26幢, 0平方米0套, 蓬江区凤山水岸花园叠朗轩26幢:0层, 0平方米0套, 否, 0平方米0套, 中国民生银行股份有限公司江门支行(697383010), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月02日至2018年06月02日(过期无效), 2016年06月02日
广东省江门市商品房预售许可证, 编号:江预许字第2016056, 江门怡福房地产有限公司, 粤房开证字贰1200007, , 凤山水岸花园叠朗轩, 蓬江区双龙大道南侧地段, 11243.20平方米96套, 江国用（2015）第111451号；城镇混合住宅用地, 11243.20平方米96套, 蓬江区凤山水岸花园叠朗轩23幢, 0平方米0套, 蓬江区凤山水岸花园叠朗轩23幢:0层, 0平方米0套, 否, 0平方米0套, 中国民生银行股份有限公司江门支行(697383010), 0750-3167397, 江门市住房和城乡建设局, 自2016年06月02日至2017年06月02日(过期无效), 2016年06月02日
广东省江门市商品房预售许可证, 编号:江预许字第2016054, 江门市五邑华侨新村开发有限公司, 粤(江)房开证字第1201165号, , 莱茵华庭, 江门市蓬江区城市花园西侧, 312.69平方米2套, 江国用（2010）第104454号；城镇混合住宅用地, 312.69平方米2套, 蓬江区莱茵华庭19幢, 0平方米0套, 蓬江区莱茵华庭19幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000008509703), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2016年06月01日至2019年06月01日(过期无效), 2018年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2016052, 江门市蓬江区杜阮镇木朗经济发展有限公司, 粤（江）房开证字第1201146号, , 金域华府, 江门市杜阮镇木朗村白鲁浪（土名）, 1184.01平方米11套, 江国用(2013)第201639号；城镇混合住宅用地, 0平方米0套, 蓬江区杜阮镇江杜东路179号, 1184.01平方米11套, 蓬江区杜阮镇江杜东路179号:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167004500000055), 0750-3167397, 江门市住房和城乡建设局, 自2016年05月27日至2018年05月27日(过期无效), 2017年04月27日
